Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005615~extracellular space	77	0.16778157889002682	6.519244211773158E-20	PNLIPRP1, PNLIPRP2, PTPRR, ECM1, IL1RN, CXCL8, COL12A1, LAMC2, CXCL3, MSLN, WFDC2, CXCL5, LOXL2, COMP, LGALS4, DMBT1, PLAU, ANPEP, LIPH, MUC13, SPX, SERPINB3, CPA2, POSTN, LEFTY1, SERPINB2, MMP7, IGFBP3, CEL, DKK1, MUC5AC, F5, GREM1, VCAN, SLPI, CEACAM6, SFRP5, DPEP1, ADAM9, TFF2, S100A4, IAPP, TFF1, TACSTD2, KLK7, KLK6, CST1, MUC1, AGR2, SFN, GC, WNT2, XDH, MUC4, S100A11, CTHRC1, AOC1, EGF, ZG16B, CCL20, F11, FN1, SULF1, MUC5B, CP, DLK1, COL1A1, CXCL10, COL1A2, FAP, CTRL, TCN1, SST, ALB, SERPINI2, LCN2, ULBP2	327	1347	18224	3.185804222317575	1.6102533203079698E-17	1.6102533203079698E-17	1.5385416339784652E-17
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	105	0.2287930621227638	4.8491957987777545E-14	IL1RN, REG1B, COL12A1, ABAT, SLC4A4, COMP, DMBT1, PLAU, ANPEP, KRT6B, KRT6A, GAMT, IGFBP3, SLC6A14, KRT7, CEL, SDCBP2, TPST2, SLPI, S100A6, DPEP1, COL8A1, ADAM9, S100A4, KLK1, TACSTD2, AK4, TRHDE, FUT3, C6, TSPAN8, S100A16, SFN, S100A14, PI3, TSPAN1, S100A11, ZG16B, FN1, GP2, CP, COL1A2, COL5A1, ALB, LCN2, SERPINI2, CDK1, SDC1, SLC26A9, SPRR1B, ANXA8L1, ECM1, CLIC3, SLC44A4, ITGB4, MTMR11, SLC2A1, WFDC2, SULT1C2, AOX1, MUC13, OLR1, ITGB6, CTSE, SERPINB3, GPX2, MMP7, PLAUR, TMC5, MUC5AC, ANO1, CEACAM1, GPRC5A, PKM, CEACAM5, CDH11, TFF2, DNASE1, SPRR3, LRRC15, FGL1, LAMA3, CAPG, SCEL, MUC1, GCNT3, EPS8L1, GC, MUC4, CD55, DUOX2, NQO1, AOC1, EGF, F11, MUC5B, PDZK1IP1, KRT19, GATM, MLPH, KRT17, KRT16, GSTA1, S100P, PFKP	327	2811	18224	2.0817300317559786	1.1983636305501477E-11	5.9887568114905264E-12	5.722051042557751E-12
GOTERM_CC_DIRECT	GO:0005576~extracellular region	72	0.1568866711698952	6.010284130380388E-13	SFTA2, PNLIPRP1, PNLIPRP2, ECM1, CXCL8, COL12A1, LAMC2, CXCL3, WFDC2, CXCL5, COMP, ADAMTS2, DMBT1, PLAU, LIPH, COL10A1, CPA2, SERPINB2, MMP7, MMP1, IGFBP3, IL1R2, CEL, DKK1, MUC5AC, F5, MMP12, MMP11, VCAN, ADGRF1, OAS1, ADAM12, RGN, COL8A1, IAPP, DNASE1, MET, COL17A1, CEMIP, COL11A1, LAMA3, THBS2, EFNA5, KLK7, KLK6, ADAM28, C6, GC, WNT2, CD55, LAMB3, EGF, CCL20, REG4, F11, FN1, IGFL2, GP2, ISG15, INHBA, KLK10, CP, COL1A1, CXCL10, COL1A2, COL5A1, TCN1, SST, COL5A2, ALB, NMU, LCN2	327	1610	18224	2.492312952304975	1.4846546214641876E-10	4.948467267346519E-11	4.728090182565905E-11
GOTERM_CC_DIRECT	GO:0005578~proteinaceous extracellular matrix	22	0.047937593968579086	1.674106020085847E-8	COL17A1, ECM1, POSTN, MMP7, MMP1, COL11A1, FN1, ADAMTS12, MMP12, COMP, MMP11, ADAMTS2, VCAN, COL1A2, COL5A1, COL5A2, MMP28, COL10A1, PI3, MUC4, WNT2, CTHRC1	327	268	18224	4.574923547400611	4.135033355945339E-6	1.0337604674030107E-6	9.877225518506498E-7
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	21	0.045758612424552765	4.1134311898931956E-7	ECM1, POSTN, MMP7, MMP1, COL12A1, FN1, ADAMTS12, THBS2, LOXL2, COL1A1, COMP, MMP11, VCAN, PKM, COL1A2, COL5A1, SLPI, COL5A2, COL8A1, WNT2, PFKP	327	296	18224	3.953880485990578	1.01596610007193E-4	2.0320350078072385E-5	1.9415395216295884E-5
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	15	0.032684723160394835	9.71413125437432E-6	ERO1A, COL17A1, PDIA2, COL11A1, COL12A1, PLAUR, F5, BACE1, COL1A1, COL1A2, COL5A1, COL5A2, COL8A1, COL10A1, ERP27	327	192	18224	4.353975535168196	0.002396525809648553	3.9989840330507617E-4	3.820891626720566E-4
GOTERM_CC_DIRECT	GO:0005581~collagen trimer	10	0.021789815440263222	3.966140214575405E-5	COL17A1, COL1A1, COL1A2, COL5A1, MMP1, COL11A1, COL12A1, COL5A2, COL10A1, CTHRC1	327	92	18224	6.057705092407924	0.009748730621312318	0.001399480904285893	0.0013371558437711368
GOTERM_CC_DIRECT	GO:0005796~Golgi lumen	9	0.0196108338962369	3.2570417510779985E-4	MMP11, VCAN, MUC1, MUC13, SDC1, MUC5B, MUC4, HS3ST1, MUC5AC	327	96	18224	5.224770642201835	0.07731006750249425	0.010056116406453321	0.009608273165680095
GOTERM_CC_DIRECT	GO:0031225~anchored component of membrane	9	0.0196108338962369	9.678568696253398E-4	CEACAM6, CEACAM5, NTM, PLAUR, GP2, DPEP1, MSLN, CD55, LY6E	327	113	18224	4.438743200454656	0.21272401303253685	0.02656229408860655	0.02537935791462002
GOTERM_CC_DIRECT	GO:0031982~vesicle	9	0.0196108338962369	0.002148973432705483	SERPINB3, MUC1, PKM, GPRC5A, SLC6A14, KCNN4, TSPAN1, MUC4, SYBU	327	128	18224	3.918577981651376	0.4121994504124594	0.050739701391100206	0.04848003857611194
